,Species,Responder,PearsonCoef,PearsonP,SpearmanCoef,SpearmanP,PearsonPCorrected,SpearmanCorrected
178,Parasutterella,Parasutterella,-0.009287925696594427,0.9708223763257615,-0.18167654524161947,0.4706075482920733,0.9876331534049955,0.6915028631115877
179,Parasutterella,Bacteroides,0.10216718266253869,0.6866550541678016,-0.06326392501026207,0.8030621204229031,0.8232853965787417,0.9097613500240705
180,Prevotellaceae-UCG-001,Bacteroides-acidifaciens,0.2899306678175931,0.24319255671909185,0.13300979096434687,0.5987855721947772,0.42333519132582653,0.7731571948668827
181,Prevotellaceae-UCG-001,Muribaculaceae,0.5599065933157568,0.01567382331054816,0.48944592705367435,0.03924887942886568,0.06462014873647048,0.26352819045095527
182,Prevotellaceae-UCG-001,Faecalibaculum,0.05986422695828846,0.8134640043960338,0.2509464368848922,0.31516962764026996,0.8850187084864257,0.5786317382458082
183,Prevotellaceae-UCG-001,Parasutterella,-0.07864516090598679,0.7564166730212691,0.10736033900448,0.6715510003073834,0.8506633384688902,0.8215939341393514
184,Prevotellaceae-UCG-001,Bacteroides,-0.29462590130451766,0.2352965682192852,-0.36989269021465654,0.1308289363655022,0.41724567567451604,0.4031578810770051
185,Rikenella,Bacteroides-acidifaciens,0.7064410377020474,0.0010484753136920963,0.5664652183080223,0.014247377405927946,0.00947660379683241,0.15943493763776512
186,Rikenella,Muribaculaceae,0.4149433407941541,0.08684852234117907,0.27852046849671613,0.26307346582967084,0.22931913202446158,0.5445056558064398
187,Rikenella,Faecalibaculum,-0.5871448272237281,0.010412084167913997,-0.5771163277061637,0.012152421479144337,0.045311847767773875,0.14279095237994596
188,Rikenella,Parasutterella,-0.7012542459421205,0.0011842705948269824,-0.6177892413106104,0.006292249393164457,0.009596675509804859,0.0869810945525675
189,Rikenella,Bacteroides,-0.3267678808753964,0.18566472854908245,-0.5791601324445559,0.011780139113718426,0.3741746053314173,0.14279095237994596
190,Rikenellaceae-RC9-gut-group,Bacteroides-acidifaciens,0.325750438195266,0.18711877261557916,-0.012461903511457442,0.9608577644710206,0.3741746053314173,0.969105470603819
191,Rikenellaceae-RC9-gut-group,Muribaculaceae,0.8655654500617069,3.488200594095272e-06,0.7563532282258594,0.0002810170579653217,0.00011710387708748412,0.011006501436975102
192,Rikenellaceae-RC9-gut-group,Faecalibaculum,-0.1023787091470836,0.6860375817366057,0.25742630255120896,0.3024131901587465,0.8232853965787417,0.577580738069945
193,Rikenellaceae-RC9-gut-group,Parasutterella,-0.3112726409421431,0.2086336632830851,0.04764521749664245,0.851084178330797,0.39074020234602086,0.9270758333662623
194,Rikenellaceae-RC9-gut-group,Bacteroides,-0.7042414235269083,0.0011043874763150155,-0.5176190278051345,0.027796220695167632,0.009590677868276842,0.23328970940587118
195,Ruminococcaceae,Bacteroides-acidifaciens,-0.1455108359133127,0.5645405304670836,-0.0278197393070026,0.9127455135884687,0.732966987070523,0.9450481530797578
196,Ruminococcaceae,Muribaculaceae,0.1496388028895769,0.5534228921214378,0.14831198227466197,0.5569857655644019,0.7253251295083484,0.7565991613158062
197,Ruminococcaceae,Faecalibaculum,-0.07739938080495357,0.7601672386317742,-0.10505141905953333,0.6782520137150391,0.8506633384688902,0.8215939341393514
198,Ruminococcaceae,Parasutterella,-0.040247678018575844,0.8740147776078566,-0.048185468338022924,0.8494137558046346,0.9169351461510995,0.9270758333662623
199,Ruminococcaceae,Bacteroides,-0.23632610939112486,0.34510124880977866,-0.04724808365747636,0.8523124770524002,0.543852474175171,0.9270758333662623
200,Tannerellaceae,Bacteroides-acidifaciens,0.5236454795069816,0.025725244865576747,0.45443438751902687,0.05814685852392597,0.09965329676284208,0.3416127938280651
201,Tannerellaceae,Muribaculaceae,-0.1966743585002748,0.43409656465528856,-0.1673950065272659,0.5067412069392989,0.6258447404539437,0.7305778136854923
202,Tannerellaceae,Faecalibaculum,-0.6932771137134687,0.001421446499495518,-0.3793733643635399,0.12049334735747268,0.010122422041862022,0.4031578810770051
203,Tannerellaceae,Parasutterella,-0.6367332356446396,0.004490316095475303,-0.3689428934248344,0.13189748252277994,0.0242402400983242,0.4031578810770051
204,Tannerellaceae,Bacteroides,0.2360092302003297,0.34576750343100593,-0.18382423492852512,0.46528739462842444,0.543852474175171,0.6915028631115877
205,Tuzzerella,Bacteroides-acidifaciens,-0.17647058823529413,0.48362814549353283,-0.10185658051555696,0.6875620830209923,0.6685447893587071,0.8243729056629244
206,Tuzzerella,Muribaculaceae,-0.20123839009287925,0.42328766928815786,-0.23248461449588528,0.35322795281721225,0.6140284091525747,0.6194669321794394
207,Tuzzerella,Faecalibaculum,0.0010319917440660476,0.9967573972800612,0.11378537113849316,0.6530290410079502,0.9967573972800612,0.8162863012599377
208,Tuzzerella,Parasutterella,0.09597523219814243,0.7048123642968973,0.2264112818578736,0.3662964989457538,0.8240343562675168,0.6376272389055714
209,Tuzzerella,Bacteroides,-0.03611971104231166,0.8868532969155285,0.28107644233687157,0.2585346302667607,0.9262689990006631,0.5445056558064398
210,UBA1819,Bacteroides-acidifaciens,0.12237909722553068,0.6285554770153333,0.10529738372989265,0.6775370634478652,0.7733535973748866,0.8215939341393514
211,UBA1819,Muribaculaceae,0.8147581337807854,3.828226952066442e-05,0.5026770491463752,0.033490825164736206,0.0008996333337356138,0.25409586896771263
212,UBA1819,Faecalibaculum,-0.10253383821598518,0.6855848606729897,-0.09247982601150692,0.7151304882072794,0.8232853965787417,0.8487659834783366
213,UBA1819,Parasutterella,-0.23704059372512698,0.3436017227646754,-0.19413335361163286,0.4401761142277579,0.543852474175171,0.6805354397600204
214,UBA1819,Bacteroides,-0.6273306875795222,0.005323029938440507,-0.3196367443513212,0.1960156478112333,0.0277980452340782,0.47982997120458154
215,[Clostridium]-leptum,Bacteroides-acidifaciens,-0.5098958647707319,0.030637058247396397,-0.2720807934870226,0.2747274808201429,0.11410155297121348,0.5482454570959242
216,[Clostridium]-leptum,Muribaculaceae,-0.45906512435745017,0.05531821812889557,-0.2158574857041325,0.38964171404072034,0.16666386231141614,0.6475782612951807
217,[Clostridium]-leptum,Faecalibaculum,0.3669344073583771,0.13417713918684776,0.19864633089261655,0.4294088367286522,0.3011599647214316,0.6693486189900417
218,[Clostridium]-leptum,Parasutterella,0.5035420222190716,0.03313846969991851,0.28277683068518167,0.2555424299176764,0.11980831353047461,0.5445056558064398
219,[Clostridium]-leptum,Bacteroides,0.608380424321465,0.007383408413149825,0.3673915192447128,0.13365591281906097,0.03532440032587665,0.4031578810770051
220,[Eubacterium]-nodatum-group,Bacteroides-acidifaciens,0.019648439129238266,0.9383184137512877,0.2691230852984222,0.2801849667596114,0.9629031756836358,0.5533064469622578
221,[Eubacterium]-nodatum-group,Muribaculaceae,-0.09617393889574521,0.7042272509151349,-0.06836425670072768,0.7875162824949092,0.8240343562675168,0.9027625677380666
222,[Eubacterium]-nodatum-group,Faecalibaculum,0.1561533846586831,0.5360774546942919,-0.05501145678267724,0.8283629834807102,0.7128739911082941,0.9182325524432402
223,[Eubacterium]-nodatum-group,Parasutterella,0.18304072241448283,0.4672247689773166,-0.026491397117034132,0.9168977825624883,0.6574719802974215,0.9450481530797578
224,[Eubacterium]-nodatum-group,Bacteroides,0.0837643983930684,0.741059739123459,-0.11986893356196772,0.6356674169261168,0.8506633384688902,0.7988333849071522
225,[Eubacterium]-xylanophilum-group,Bacteroides-acidifaciens,0.12613799381839744,0.6179636528038734,0.09981487692294959,0.6935343781973362,0.764323465310054,0.8273125831288021
226,[Eubacterium]-xylanophilum-group,Muribaculaceae,0.7137308150224321,0.000879723816942483,0.5231266547353314,0.025898655858930322,0.008613962374228479,0.23268264485525694
227,[Eubacterium]-xylanophilum-group,Faecalibaculum,-0.21758803933673557,0.3857588399450578,-0.4192707051445562,0.08328079919447604,0.5848601766908941,0.3802934617639986
228,[Eubacterium]-xylanophilum-group,Parasutterella,-0.33952143336118645,0.16807596802523303,-0.43548835310713174,0.07085890437708546,0.3558365088822501,0.35752717441896664
229,[Eubacterium]-xylanophilum-group,Bacteroides,-0.5087565750675364,0.031074465490032607,-0.4345946301951967,0.07150543488379334,0.11410155297121348,0.35752717441896664
230,mouse-gut-metagenome,Bacteroides-acidifaciens,0.20707653985186913,0.40967126217756056,0.2962720427075632,0.2325674949628216,0.6009408153491513,0.5358172678065007
231,mouse-gut-metagenome,Muribaculaceae,0.41205077980676497,0.08929454578104894,0.2772057063928052,0.2654273921716351,0.23315798065051668,0.5445056558064398
232,mouse-gut-metagenome,Faecalibaculum,0.25017368773982157,0.3167118493636336,0.3161873638601172,0.2011566584927461,0.5132916179341648,0.48733829634840553
233,mouse-gut-metagenome,Parasutterella,0.04835289763038568,0.8488961982076642,0.15458887640560942,0.5402203889575043,0.9026724279583759,0.7511940319823285
234,mouse-gut-metagenome,Bacteroides,-0.6191273196586341,0.006148300059654254,-0.27555709195689987,0.26839747808181735,0.03074150029827127,0.5445056558064398
