,Species,Responder,PearsonCoef,PearsonP,SpearmanCoef,SpearmanP,PearsonPCorrected,SpearmanCorrected
180,Prevotellaceae-UCG-001,Bacteroides-acidifaciens,0.29462590130451766,0.2352965682192852,0.04094344169758529,0.8718537213159584,0.47542909375143655,0.9112219700345524
181,Prevotellaceae-UCG-001,Muribaculaceae,0.4213972054514815,0.0815673763335546,0.37779712770300694,0.12217040144461876,0.2692273649033885,0.3932882786230878
182,Prevotellaceae-UCG-001,Faecalibaculum,0.3791401040691602,0.12074049663397672,0.5257693852914351,0.02502477050774168,0.3418556229998136,0.18197250217082633
183,Prevotellaceae-UCG-001,Parasutterella,0.18663553110525224,0.4583692791685946,0.42430861001504777,0.0792635433126976,0.694946971642708,0.33262379783007023
184,Prevotellaceae-UCG-001,Bacteroides,-0.35331631989107504,0.15036144605861648,-0.3897744444066654,0.10983288093301337,0.3840754328671182,0.3740685075254803
185,Rikenella,Bacteroides-acidifaciens,0.7074783960540328,0.0010229360966762173,0.5456467269457789,0.019165914771547287,0.013354999039939504,0.16766545207674524
186,Rikenella,Muribaculaceae,0.45954974992952574,0.05502827993153155,0.4817298291888696,0.04293981488226992,0.20526421879222087,0.2442986359598981
187,Rikenella,Faecalibaculum,0.04149433407941541,0.8701432498126824,-0.019249720950908142,0.939567908466754,0.9294711986635471,0.9599932977812486
188,Rikenella,Parasutterella,-0.38485994858657796,0.11478266028547904,-0.3219013039387799,0.19268818351041958,0.3289503069157021,0.4815046505370165
189,Rikenella,Bacteroides,-0.3309173142833379,0.17981285267758298,-0.4875248334003356,0.04014422130381058,0.44198827494804455,0.24024498559665572
190,Rikenellaceae-RC9-gut-group,Bacteroides-acidifaciens,0.3278186949457122,0.18417092588324718,-0.1433926867374084,0.5702825971541476,0.44198827494804455,0.7620936423020537
191,Rikenellaceae-RC9-gut-group,Muribaculaceae,0.69803665327557,0.0012756296294178704,0.5495733618858042,0.01814853364697278,0.015777524363852605,0.16766545207674524
192,Rikenellaceae-RC9-gut-group,Faecalibaculum,0.35884254620240413,0.14363979712995018,0.5395180854549462,0.02084304009067713,0.3750594702837588,0.16766545207674524
193,Rikenellaceae-RC9-gut-group,Parasutterella,0.1933820061667135,0.4419821723360732,0.41699804490930853,0.08514089860577792,0.6924387366598479,0.3341310877664313
194,Rikenellaceae-RC9-gut-group,Bacteroides,-0.7331970180331543,0.000536146273113994,-0.5842752227585901,0.010888246169520948,0.010499531181815716,0.1421521027687457
195,Ruminococcaceae,Bacteroides-acidifaciens,-0.12693498452012383,0.6157269826949078,-0.047565457874226835,0.8513308414810135,0.7937966873342144,0.9112219700345524
196,Ruminococcaceae,Muribaculaceae,0.11042311661506708,0.6626984309773885,0.1305602077708199,0.6055940198699117,0.8107904187611862,0.773448884072985
197,Ruminococcaceae,Faecalibaculum,-0.2053663570691434,0.4136353714020946,-0.2209018941670724,0.3783833432072052,0.6612538250305594,0.6490517200999505
198,Ruminococcaceae,Parasutterella,-0.038183694530443756,0.8804304907652736,-0.1592959596708101,0.5277995952558621,0.9345763442831803,0.7540980549548811
199,Ruminococcaceae,Bacteroides,-0.2198142414860681,0.3807953913501375,-0.11163844638463717,0.6591973503213739,0.630189556107622,0.8110543315472403
200,Tannerellaceae,Bacteroides-acidifaciens,0.5285623384694884,0.024126396083274305,0.5109780883641162,0.030225988598571642,0.10903275153018196,0.20294592344755247
201,Tannerellaceae,Muribaculaceae,0.09342032028763052,0.7123495254930098,0.07324669342878554,0.7727057696547814,0.8412167763359664,0.8881619777644172
202,Tannerellaceae,Faecalibaculum,-0.30361604093479916,0.22063981829417809,-0.07533680895360717,0.7663880191023242,0.47542909375143655,0.8881619777644172
203,Tannerellaceae,Parasutterella,-0.6428793093477733,0.004005880871287354,-0.22987714577876467,0.35880570716039123,0.028526727416743274,0.6292488147962084
204,Tannerellaceae,Bacteroides,0.2937823230097854,0.23670299561241734,-0.07501067118735005,0.7673729171496262,0.47542909375143655,0.8881619777644172
205,Tuzzerella,Bacteroides-acidifaciens,-0.17853457172342618,0.4784449329228029,-0.08893260495056077,0.7256498170679315,0.7071355926846458,0.8656228782282432
206,Tuzzerella,Muribaculaceae,-0.11248710010319916,0.6567565630509027,-0.23350855121563063,0.35105121645671505,0.8080512686751945,0.6292488147962084
207,Tuzzerella,Faecalibaculum,-0.23219814241486067,0.3538383254251315,-0.21754087022208396,0.38586439038612497,0.6114118123154846,0.657087911164778
208,Tuzzerella,Parasutterella,-0.03611971104231166,0.8868532969155285,-0.02807383439002277,0.9119514787481859,0.9345763442831803,0.9364979274455381
209,Tuzzerella,Bacteroides,-0.01547987616099071,0.9513880221541826,0.19438110369833606,0.4395814216994934,0.9763152192411918,0.6886775606625396
210,UBA1819,Bacteroides-acidifaciens,0.12237909722553068,0.6285554770153333,0.04075254436086733,0.8724465670543587,0.7984353356681261,0.9112219700345524
211,UBA1819,Muribaculaceae,0.6471759465890676,0.003693285893821256,0.4286456824100523,0.07592056306366801,0.027122568282749848,0.33262379783007023
212,UBA1819,Faecalibaculum,0.1444293850139146,0.5674690849254322,0.06657333363577181,0.792966636220647,0.7620299140427234,0.9002278237287538
213,UBA1819,Parasutterella,0.11355898211017712,0.653678476815067,-0.10110145569812891,0.6897689104715443,0.8080512686751945,0.839874061973124
214,UBA1819,Bacteroides,-0.6648161768197748,0.0026113625205021113,-0.32884236966943975,0.18272344429771348,0.023602699704538314,0.4782005913793069
215,[Clostridium]-leptum,Bacteroides-acidifaciens,-0.47812665201243076,0.04475133346888161,-0.2447852325013167,0.3275897105316171,0.175276056086453,0.6061699368104726
216,[Clostridium]-leptum,Muribaculaceae,-0.5226035498740522,0.026074418272131344,-0.2660030902790132,0.28601338822949096,0.11347200544353456,0.5604492117502905
217,[Clostridium]-leptum,Faecalibaculum,-0.22079602867019227,0.37861774351730826,-0.2066711338444606,0.410609121718846,0.630189556107622,0.6798231721084854
218,[Clostridium]-leptum,Parasutterella,0.07465764998200745,0.7684393823994704,-0.014336749770136489,0.9549742408267896,0.8723828737385292,0.9715105913172968
219,[Clostridium]-leptum,Bacteroides,0.5829650541148242,0.011111364039548242,0.34348265762734415,0.16285115149148788,0.06871501445510096,0.45023553647646647
220,[Eubacterium]-nodatum-group,Bacteroides-acidifaciens,0.042399263384145736,0.8673347186612913,0.2763754153800362,0.26692065130280074,0.9294711986635471,0.5604492117502905
221,[Eubacterium]-nodatum-group,Muribaculaceae,-0.17890420891359052,0.47751957825945757,0.05741717624454169,0.8209696514492276,0.7071355926846458,0.9112219700345524
222,[Eubacterium]-nodatum-group,Faecalibaculum,0.09824219564619134,0.6981464790146656,0.13390314765036243,0.5963103742296113,0.8370633804512573,0.773448884072985
223,[Eubacterium]-nodatum-group,Parasutterella,0.11892476315065267,0.6383504066096861,0.16010791670442748,0.5256704281729142,0.8022050564346322,0.7540980549548811
224,[Eubacterium]-nodatum-group,Bacteroides,0.12512953340199107,0.6207983761230647,-0.06413761419691467,0.8003939451565872,0.7937966873342144,0.9042912361144135
225,[Eubacterium]-xylanophilum-group,Bacteroides-acidifaciens,0.12613799381839744,0.6179636528038734,0.042539150121630204,0.8669007013740334,0.7937966873342144,0.9112219700345524
226,[Eubacterium]-xylanophilum-group,Muribaculaceae,0.5455468232645689,0.019192373158247494,0.537554416788443,0.021404100265116414,0.10168975310435767,0.16766545207674524
227,[Eubacterium]-xylanophilum-group,Faecalibaculum,-0.0010511499484866453,0.996697200937678,-0.1992728860354544,0.42792498461026535,0.9967573972800612,0.682282056427623
228,[Eubacterium]-xylanophilum-group,Parasutterella,-0.047301747681899035,0.8521464801643784,-0.3498689306602106,0.15466242794167595,0.925720178094298,0.4367551217055753
229,[Eubacterium]-xylanophilum-group,Bacteroides,-0.5381887736251624,0.021221571232228783,-0.44325468090800574,0.06542131788302415,0.1035603732816694,0.30983283163690484
230,mouse-gut-metagenome,Bacteroides-acidifaciens,0.24491793799738834,0.32731921708374057,0.23073698327996006,0.3569608954602036,0.5839467365505462,0.6292488147962084
231,mouse-gut-metagenome,Muribaculaceae,0.32900993387631994,0.18248723445192344,0.2893140049176086,0.2442419283967014,0.44198827494804455,0.5364191885348115
232,mouse-gut-metagenome,Faecalibaculum,0.5087565750675364,0.031074465490032607,0.5940404796771072,0.009335875271318031,0.12590516189927006,0.1421521027687457
233,mouse-gut-metagenome,Parasutterella,0.5371376236766757,0.02152469681494403,0.5380759528234668,0.021253944496580315,0.1035603732816694,0.16766545207674524
234,mouse-gut-metagenome,Bacteroides,-0.6170250197616608,0.006375681456128031,-0.350375389451658,0.1540253444958962,0.042286737894070836,0.4367551217055753
