SampleID,A2,ASF356,Acetatifactor,Acidovorax,Acinetobacter,Akkermansia,Alistipes,Allobaculum,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Alteromonas,Anaerofilum,Anaerofustis,Anaeroplasma,Anaerostipes,Anaerotruncus,Anaerovoracaceae,Anaerovorax,Anoxybacillus,Arcobacteraceae,Asticcacaulis,Atopobiaceae,Bacilli,Bacillus,Bacteria,Bacteroidales,Bacteroides,Bifidobacterium,Bilophila,Blautia,Bosea,Brachybacterium,Bradyrhizobium,Brevinema,Burkholderia-Caballeronia-Paraburkholderia,Burkholderiales,Butyricicoccus,Butyricimonas,Candidatus-Arthromitus,Candidatus-Gastranaerophilales-bacterium-Zag_111,Candidatus-Saccharimonas,Candidatus-Soleaferrea,Candidatus-Stoquefichus,Caproiciproducens,Catenibacterium,Cellulosimicrobium,Cetobacterium,Chloroplast,Christensenella,Christensenella-sp.-Marseille-P2437,Christensenellaceae,Christensenellaceae-R-7-group,Clostridia,Clostridia-UCG-014,Clostridia-vadinBB60-group,Clostridium-sensu-stricto-1,Colidextribacter,Collinsella,Coprococcus,Coriobacteriaceae-UCG-002,Corynebacterium,DMER64,DNF00809,Defluviitaleaceae-UCG-011,Desmonostoc-PCC-7422,Desulfovibrio,Desulfovibrionaceae,Devosia,Dialister,Dielma,Dubosiella,Dyadobacter,Eggerthella,Eisenbergiella,Elizabethkingia,Endozoicomonas,Enterobacterales,Enterobacteriaceae,Enterococcus,Enterorhabdus,Erysipelatoclostridium,Erysipelotrichaceae,Erysipelotrichaceae-UCG-003,Escherichia-Shigella,Ethanoligenenaceae,Faecalibacterium,Faecalibaculum,Faecalitalea,Family-XIII-AD3011-group,Family-XIII-UCG-001,Firmicutes,Flavobacteriaceae,Flavobacterium,Flavonifractor,Frisingicoccus,Fusicatenibacter,Fusobacterium,GCA-900066575,Gastranaerophilales,Harryflintia,Helicobacter,Holdemanella,Incertae-Sedis,Intestinimonas,Klebsiella,Lachnoclostridium,Lachnospiraceae,Lachnospiraceae-AC2044-group,Lachnospiraceae-FCS020-group,Lachnospiraceae-NC2004-group,Lachnospiraceae-NK4A136-group,Lachnospiraceae-UCG-001,Lachnospiraceae-UCG-006,Lachnospiraceae-UCG-010,Lactobacillales,Lactobacillus,Lactococcus,Leuconostoc,Luteolibacter,Lysinibacillus,Lysobacter,Marine-Methylotrophic-Group-2,Marvinbryantia,Megamonas,Megasphaera,Methyloprofundus,Micrococcaceae,Monoglobus,Morganella,Mucilaginibacter,Mucispirillum,Muribaculaceae,Muribaculum,Mycoplasma,NK4A214-group,Negativibacillus,Nostoc-PCC-73102,Nostocaceae,Odoribacter,Oscillibacter,Oscillospiraceae,Oscillospirales,Oxalobacter,Paenarthrobacter,Paludicola,Parabacteroides,Paraprevotella,Parasutterella,Parvibacter,Pedobacter,Peptococcaceae,Peptococcus,Peptoniphilus,Peptostreptococcaceae,Porphyromonas,Prevotella,Prevotellaceae,Prevotellaceae-UCG-001,Proteus,Providencia,Pseudarthrobacter,Pseudomonas,RF39,Rhizobiaceae,Rhodococcus,Rhodospirillales,Rickettsia,Rikenella,Rikenella-sp.-Marseille-P3215,Rikenellaceae,Rikenellaceae-RC9-gut-group,Rodentibacter,Romboutsia,Roseburia,Ruminiclostridium,Ruminococcaceae,Ruminococcus,Shewanella,Sphingobium,Sphingomonas,Sphingopyxis,Streptococcus,Subdoligranulum,Subgroup-2,Tannerellaceae,Turicibacter,Tuzzerella,Tyzzerella,UBA1819,UCG-003,UCG-005,UCG-007,UCG-009,UCG-010,Vagococcus,Veillonella,Vibrio,Victivallis,Wolbachia,Xanthobacteraceae,[Acetivibrio]-ethanolgignens-group,[Clostridium]-innocuum-group,[Clostridium]-methylpentosum-group,[Eubacterium]-brachy-group,[Eubacterium]-coprostanoligenes-group,[Eubacterium]-fissicatena-group,[Eubacterium]-hallii-group,[Eubacterium]-nodatum-group,[Eubacterium]-oxidoreducens-group,[Eubacterium]-ventriosum-group,[Eubacterium]-xylanophilum-group,[Ruminococcus]-gnavus-group,[Ruminococcus]-torques-group,gut-metagenome,metagenome,mouse-gut-metagenome
sample468,34238.75203,181845.8163,93585.92222,0,0,127063.8131,5154073.473,0,11788782.76,0,0,0,0,0,0,862055.6901,0,0,0,0,0,0,0,0,0,0,6813511.654,25869.27931,23586.69584,591949.9796,0,0,0,0,0,0,6847.750406,100433.6726,0,0,3808870.948,0,0,0,0,0,0,4565.166938,0,0,12934.63966,9130.333875,22825.83469,574450.173,289127.2394,4565.166938,833142.9661,0,0,12934.63966,0,0,0,2282.583469,0,85216.4495,8470667.253,0,3804.305781,0,11412.91734,0,0,31195.30741,0,0,0,2282.583469,0,0,0,48695.114,0,61629.75366,0,0,3217681.83,0,25869.27931,0,0,6086.88925,0,0,0,0,0,386517.4674,718252.9315,15217.22313,4082780.965,0,93585.92222,38803.91897,0,516624.7251,4227344.584,0,124020.3685,0,19141744.97,22825.83469,85977.31066,0,0,123259.5073,3804.305781,0,0,0,0,0,72281.80985,0,0,0,0,11412.91734,0,0,166628.5932,18882291.32,288366.3782,0,50216.83631,46412.53053,0,0,1436505.863,661949.206,2475842.202,0,0,0,0,883359.8024,0,134672.4247,0,0,73042.671,3043.444625,0,0,0,0,33477.89088,3043.444625,10652.05619,0,0,0,43369.08591,0,0,4565.166938,0,468690.4723,0,117172.6181,2510080.955,44890.80822,0,234345.2361,0,518146.4474,8369.472719,0,5326.028094,0,0,21304.11238,0,0,0,0,136955.0081,0,511298.697,35760.47434,11412.91734,0,132389.8412,21304.11238,0,0,0,0,0,0,0,0,0,0,0,0,0,19782.39006,85216.4495,0,41847.36359,0,0,16738.94544,1521.722313,0
sample469,11524.09667,72985.94556,49937.75222,0,0,448159.3148,2206224.284,0,10635460.77,0,0,0,0,26889.55889,0,766992.656,0,0,0,0,0,0,0,0,0,0,8138573.157,37133.20037,0,737542.1867,0,0,0,0,0,0,7682.731111,218957.8367,0,0,539071.633,0,0,0,0,0,14085.00704,0,0,0,11524.09667,0,2560.91037,5075724.354,527547.5363,0,1061497.349,0,0,38413.65556,0,0,0,0,0,53779.11778,8557282.003,0,0,0,56340.02815,0,0,0,0,0,0,0,0,0,0,599253.0267,0,69144.58,0,0,14629200.49,0,19206.82778,0,0,15365.46222,0,0,0,0,0,193348.733,3353512.13,0,4633967.315,0,43535.4763,61461.84889,0,203592.3745,2558349.46,0,177983.2707,0,1795198.17,0,94753.68371,0,0,208714.1952,0,0,0,0,0,0,21767.73815,0,0,0,0,0,0,0,194629.1882,67964000.32,1099911.004,0,29450.46926,28170.01408,0,0,1185701.502,448159.3148,1888671.398,0,0,0,0,1373928.414,0,774675.3871,0,0,65303.21445,5121.820741,0,0,0,0,62742.30408,11524.09667,0,0,0,0,8963.186297,0,0,44815.93148,0,307309.2445,0,48657.29704,2665907.696,7682.731111,0,208714.1952,0,444317.9493,0,0,0,0,0,24328.64852,0,0,0,0,102436.4148,0,317552.8859,0,6402.275926,0,92192.77334,8963.186297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16645.91741,0,0,25609.1037,0,0
sample470,12350.80068,57637.06986,28818.53493,0,0,244957.5469,2547352.641,0,4733444.362,0,0,0,0,0,0,662826.3034,0,6175.400342,0,0,0,0,0,0,0,0,11039557.34,94689.47191,14409.26746,542405.9967,0,0,0,0,0,0,0,113215.6729,0,0,370524.0205,0,0,0,0,0,0,0,0,0,23672.36798,0,0,3506598.161,295389.983,5146.166952,810006.6782,0,0,65870.93698,0,0,0,0,0,58666.30325,9303240.615,0,0,0,54549.36969,0,0,0,0,0,0,7204.633732,13380.03407,0,0,680323.271,0,87484.83818,0,6175.400342,20830654.59,0,22643.13459,0,0,10292.3339,0,0,0,0,0,635037.0018,240840.6133,0,3111372.539,0,7204.633732,78221.73767,0,169823.5094,1733229.029,0,49403.20274,0,1134215.196,0,98806.40547,0,0,584604.5657,0,0,0,0,0,0,38081.63544,0,0,0,0,0,0,0,65870.93698,69078028.23,1019970.29,0,29847.76832,51461.66952,0,0,1260810.903,262454.5145,2180945.554,0,0,5146.166952,0,1570610.154,0,1453277.547,5146.166952,0,60724.77003,0,0,0,0,0,118361.8399,7204.633732,0,0,0,0,0,0,0,14409.26746,0,583575.3323,0,84397.13801,1772339.898,8233.867123,0,217168.2454,0,354056.2863,18526.20103,0,0,0,0,21613.9012,0,0,0,0,141004.9745,0,61754.00342,0,0,0,74104.80411,19555.43442,0,0,0,0,0,0,0,0,0,0,0,0,0,8233.867123,0,0,12350.80068,0,0,16467.73425,0,0
sample471,0,86770.15083,347080.6033,0,0,14317074.89,2485964.821,0,40031409.08,0,0,0,0,0,0,585698.5181,0,0,0,21692.53771,0,0,0,0,125816.7187,0,6720348.181,117139.7036,34708.06033,650776.1312,0,0,0,0,0,0,17354.03017,1080288.378,0,0,446866.2767,0,0,0,0,0,0,0,0,0,0,0,30369.55279,22889965.79,212586.8695,0,516282.3974,0,0,182217.3167,0,0,0,0,0,143170.7489,21644814.12,0,0,0,108462.6885,0,0,0,0,0,0,0,0,0,0,728869.2669,0,312372.543,0,0,11618523.2,0,13015.52262,0,0,169201.7941,0,0,0,0,0,73754.6282,906748.0761,0,6394960.116,0,43385.07541,0,0,151847.7639,4173644.255,0,60739.10558,0,837331.9555,0,65077.61312,0,0,164863.2866,0,0,0,30369.55279,0,0,34708.06033,0,0,0,0,0,0,0,390465.6787,371753695.7,2885107.515,39046.56787,34708.06033,30369.55279,0,0,459881.7994,485912.8446,2269039.444,0,0,0,0,1952328.394,73754.6282,6173696.231,0,0,234279.4072,0,0,0,0,0,0,0,17354.03017,0,0,0,0,0,0,216925.3771,0,433850.7541,0,60739.10558,2117191.68,0,0,264648.96,0,468558.8145,0,0,13015.52262,0,0,56400.59804,0,0,0,0,112801.1961,0,0,0,0,0,52062.0905,8677.015083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295018.5128,0,56400.59804
sample472,0,88731.88462,0,0,0,3508322.207,1130762.735,0,31891149.4,0,0,0,0,0,27302.11834,241168.712,0,0,0,0,0,0,0,0,0,4550.353057,1713207.926,125134.7091,0,56879.41322,0,0,0,47778.7071,0,0,0,50053.88363,0,0,270746.0069,0,0,0,0,0,0,0,0,0,0,0,0,13828522.94,147886.4744,0,127409.8856,0,0,75080.82544,0,0,0,0,0,13651.05917,3014608.9,11375.88264,0,0,63704.9428,0,0,0,0,0,0,4550.353057,18201.41223,0,0,441384.2466,0,227517.6529,0,0,13241527.4,0,0,0,0,34127.64793,0,0,0,0,0,52329.06016,138785.7682,0,1092084.734,0,0,0,0,59154.58974,814513.1972,0,0,0,288947.4191,0,27302.11834,0,0,213866.5937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52329.06016,241671526,1060232.262,0,0,0,0,0,191114.8284,100107.7673,125134.7091,0,0,0,0,1001077.673,0,5098670.601,0,0,54604.23669,0,0,0,0,0,34127.64793,11375.88264,9100.706114,0,0,0,0,0,0,31852.4714,0,175188.5927,0,29577.29487,177463.7692,0,0,0,0,38678.00099,0,0,0,0,0,40953.17752,15926.2357,0,0,0,31852.4714,0,0,0,0,0,18201.41223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45503.53057,0,18201.41223
sample473,0,200232.4032,251355.57,0,0,7238188.364,1934159.81,0,48520145.54,0,0,0,0,0,0,771107.7657,0,0,0,0,0,0,0,0,68164.22238,0,15839661.18,102246.3336,46862.90289,515491.9317,0,0,0,42602.63899,0,0,0,136328.4448,0,0,536793.2512,0,0,0,0,0,0,0,0,0,0,0,0,24159956.57,264136.3617,0,894655.4187,0,0,157629.7643,0,0,0,0,0,110766.8614,12474052.7,0,0,0,140588.7087,0,0,0,0,0,0,42602.63899,0,0,21301.31949,460108.5011,0,93725.80577,0,25561.58339,12048026.31,0,0,0,0,51123.16678,0,0,0,0,0,63903.95848,984120.9606,0,7732378.976,0,0,8520.527797,0,792409.0852,3344307.161,0,68164.22238,0,1418667.878,0,102246.3336,0,0,119287.3892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127807.917,352728549.5,1077846.766,59643.69458,80945.01408,0,0,0,276917.1534,511231.6678,826491.1964,0,0,29821.84729,0,2287761.714,0,4639427.386,0,0,477149.5567,0,0,0,0,0,221533.7227,0,0,0,0,0,0,0,0,0,0,328040.3202,0,59643.69458,583656.1541,0,0,217273.4588,0,494190.6123,0,0,0,0,0,0,0,0,0,0,110766.8614,0,97986.06967,0,29821.84729,0,127807.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55383.43068
sample474,0,31286.88976,76261.79378,0,0,6067701.182,357843.8016,0,8944139.61,0,0,0,0,0,0,307002.6057,0,0,0,0,0,0,0,0,0,0,3734872.465,142746.4345,0,293314.5915,0,0,0,0,0,0,0,54752.05708,0,0,199453.9222,0,0,0,0,0,0,0,0,0,5866.29183,0,0,12718120.69,260072.2711,0,48885.76525,0,0,179899.6161,0,0,0,0,0,74306.36317,3541284.834,0,0,0,355888.371,0,0,0,0,0,0,0,0,0,0,275715.716,0,72350.93257,0,0,8220630.284,0,0,0,0,0,0,0,0,0,0,17598.87549,119281.2672,0,2547926.085,0,0,0,0,236607.1038,1247564.729,0,13688.01427,0,326556.9118,23465.16732,27376.02854,0,0,35197.75098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166211.6018,112335577.7,7473655.791,11732.58366,0,0,0,0,132969.2815,152523.5876,254205.9793,0,0,0,0,598361.7666,0,20176133.03,17598.87549,0,129058.4203,0,0,0,0,0,44974.90403,0,0,0,0,0,0,0,0,0,0,89949.80805,0,29331.45915,74306.36317,0,0,275715.716,0,123192.1284,0,0,0,0,0,11732.58366,0,0,0,0,23465.16732,0,23465.16732,0,0,0,9777.153049,5866.29183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35197.75098,0,54752.05708
sample476,93444.96669,154057.9181,262656.1226,0,0,103547.1253,4432322.069,0,9650086.966,0,0,0,0,0,0,1174375.933,0,30306.47568,0,0,0,0,0,0,0,0,5250596.912,27780.93604,70715.10993,820800.3831,0,0,0,0,0,0,22729.85676,414188.501,0,0,1280448.598,0,0,0,0,0,0,0,25255.3964,0,42934.17389,0,0,745034.1939,846055.7795,45459.71353,4073695.44,0,0,10102.15856,0,0,0,12627.6982,0,671793.5443,43098333.96,0,0,0,0,0,0,0,0,0,0,22729.85676,0,0,0,0,0,214670.8694,0,7576.618921,222247.4884,0,308115.8361,0,0,15153.23784,0,0,0,0,0,664216.9254,146481.2991,35357.55497,25896883.47,0,141430.2199,229824.1073,0,714727.7182,7167481.499,0,191941.0127,0,2621510.147,30306.47568,265181.6622,0,0,257605.0433,0,0,0,0,0,0,17678.77748,0,0,0,0,12627.6982,0,0,691997.8615,28765896.5,298013.6776,0,63138.49101,164160.0766,0,0,2949830.3,1616345.37,5480421.02,0,0,0,0,4889444.744,0,78291.72885,0,0,393984.1839,7576.618921,0,0,0,0,143955.7595,0,0,0,0,0,27780.93604,0,0,20204.31712,0,2278036.756,0,255079.5037,11738708.25,0,0,671793.5443,37883.09461,2285613.375,0,0,0,0,0,0,0,0,0,0,404086.3425,0,353575.5497,60612.95137,0,0,853632.3984,10102.15856,0,0,0,0,0,0,0,0,0,0,0,0,0,22729.85676,0,0,106072.6649,0,0,70715.10993,0,0
sample477,82610.408,188823.7897,162860.5186,0,0,33044.1632,3188761.749,0,1045611.736,0,0,0,0,0,0,1343009.204,0,30683.86583,0,0,0,0,0,0,0,0,1307604.744,25963.27109,92051.59749,1904759.979,0,0,0,9441.189486,0,0,23602.97372,200625.2766,0,0,1520031.507,0,0,0,0,0,0,0,0,0,33044.1632,0,0,682125.9404,745853.9694,0,2506635.809,0,0,0,0,0,0,0,0,486221.2585,28543076.11,0,0,0,0,0,0,0,0,0,0,0,0,0,7080.892115,0,0,122735.4633,0,0,380007.8768,0,0,0,0,0,0,0,0,0,0,344603.4162,120375.1659,21242.67634,12384480.31,0,108573.6791,344603.4162,0,261993.0082,7106855.386,0,186463.4924,0,3091989.557,0,214787.0608,0,0,833184.9722,0,0,0,0,0,0,21242.67634,0,0,14161.78423,0,0,0,0,1503509.426,39369760.16,441375.6085,0,51926.54217,212426.7634,0,0,1668730.242,937038.0565,4031387.911,0,0,0,0,1878796.708,0,40125.05532,0,0,158139.9239,11801.48686,0,0,0,0,106213.3817,0,0,0,0,0,0,0,0,11801.48686,0,2442907.78,7080.892115,649081.7772,2893724.578,18882.37897,0,398890.2558,0,1892958.492,0,0,0,0,0,0,0,0,0,42485.35269,344603.4162,0,328081.3346,120375.1659,0,0,247831.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11801.48686,0,0,134536.9502,0,0,0,0,0
sample478,20568.3761,72674.9289,63076.35338,0,0,45250.42743,7054953.003,0,773370.9415,0,0,0,0,0,0,715779.4884,0,13712.25074,0,8227.350441,0,0,0,0,0,0,4235714.252,31538.17669,21939.60118,478557.5507,0,0,0,20568.3761,0,0,10969.80059,445648.1489,0,0,1066813.107,0,0,0,0,0,0,0,0,0,42507.97728,0,0,436049.5734,3580268.667,102841.8805,920092.0243,0,0,0,0,0,0,0,0,115182.9062,10688699.45,0,0,0,0,0,0,0,0,0,0,0,10969.80059,10969.80059,5484.900294,10969.80059,0,95985.75515,0,0,423708.5477,0,9598.575515,0,0,0,0,0,0,0,0,75417.37905,316752.992,0,1756539.319,0,43879.20235,164547.0088,0,183744.1599,2861746.728,0,213911.1115,0,1642727.638,0,74046.15397,0,0,455246.7244,0,0,0,13712.25074,0,0,15083.47581,0,0,0,0,8227.350441,0,0,60333.90324,26913034.52,250934.1885,2742.450147,17825.92596,80902.27934,0,0,2623153.566,638990.8843,2165164.391,0,0,0,0,2310514.249,0,37023.07699,8227.350441,0,68561.25368,0,0,0,0,0,111069.231,0,0,0,0,0,10969.80059,0,0,0,0,2291317.098,0,329094.0177,9661651.868,0,0,174145.5843,0,970827.3521,0,0,0,0,0,20568.3761,0,0,0,82273.50441,364745.8696,0,58962.67816,0,0,0,101470.6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15083.47581,0,0,21939.60118,0,0,4113.675221,0,0
sample479,23764.9639,35647.44585,30281.16368,0,0,11499.17608,1327771.531,0,789610.0908,0,0,0,0,0,0,326193.2948,0,7666.117386,0,0,0,0,0,0,0,0,1305539.791,1916.529347,5366.28217,287862.7079,0,0,0,9965.952602,0,0,5749.58804,74744.64452,0,0,572658.9688,1533.223477,0,0,0,1533.223477,0,0,0,0,5366.28217,0,2299.835216,196252.6051,1321638.637,21081.82281,523595.8175,0,0,0,0,0,0,0,0,166354.7473,6750016.359,0,0,0,0,0,0,0,0,0,0,0,12265.78782,9199.340863,0,6516.199778,0,1000811.625,0,0,87010.43233,0,11882.48195,0,0,4599.670432,0,0,0,0,0,83177.37364,42930.25736,0,2379946.143,0,21848.43455,121124.6547,0,193952.7699,1783905.516,0,126107.631,0,1118869.833,13415.70543,47146.62193,0,0,2716872.002,766.6117386,0,0,0,0,0,2683.141085,0,0,3066.446954,0,3449.752824,0,0,64012.08018,14334489.59,159455.2416,2299.835216,8432.729125,72061.50343,0,0,483732.0071,249915.4268,642803.9428,4216.364562,0,0,0,868954.4057,0,15332.23477,4982.976301,0,39480.50454,3066.446954,0,0,0,0,40247.11628,383.3058693,12649.09369,0,0,0,0,0,0,0,0,1100471.151,383.3058693,140289.9482,1408649.07,73594.72691,0,134540.3601,0,301661.7191,8432.729125,0,2683.141085,0,0,7666.117386,0,0,0,22231.74042,108475.561,0,66311.91539,0,1149.917608,0,46763.31606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7282.811517,0,0,22615.04629,0,0,3066.446954,0,0
sample480,52458.89202,206338.3086,234316.3844,0,0,52458.89202,3777040.225,20983.55681,7620528.381,0,0,0,0,0,0,4483486.638,0,34972.59468,0,31475.33521,6994.518936,0,0,0,0,0,3081085.591,52458.89202,87431.4867,4903157.774,0,0,0,20983.55681,0,0,17486.29734,234316.3844,0,0,486119.0661,0,0,0,0,0,0,0,34972.59468,0,10491.7784,0,0,919779.2401,846336.7913,34972.59468,4280645.589,0,0,0,20983.55681,0,0,0,0,1028194.284,42127987.55,0,0,0,0,0,0,62950.67042,0,0,0,17486.29734,0,0,0,6994.518936,0,234316.3844,0,0,206338.3086,0,101420.5246,0,0,0,0,0,0,0,0,314753.3521,139890.3787,31475.33521,17937443.81,0,220327.3465,241310.9033,0,744916.2667,9278229.369,0,909287.4617,0,16898757.75,38469.85415,318250.6116,0,0,314753.3521,0,0,0,0,0,13989.03787,0,0,0,0,0,31475.33521,0,0,832347.7534,16688922.18,188852.0113,0,0,181857.4923,0,0,1196062.738,1832563.961,8131128.263,20983.55681,0,0,24480.81628,5655068.56,108415.0435,62950.67042,0,0,423168.3956,20983.55681,0,0,0,0,0,0,6994.518936,0,0,0,34972.59468,0,0,10491.7784,0,1664695.507,0,304261.5737,8743148.67,0,0,384698.5415,0,2406114.514,0,0,24480.81628,0,0,34972.59468,0,0,0,34972.59468,720435.4504,0,118906.8219,111912.303,0,0,402184.8388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279780.7574,0,0,41967.11362,0,0
sample481,93574.66149,93574.66149,98871.34044,7062.238603,0,203039.3598,3020872.562,0,14938400.2,0,0,0,0,49435.67022,0,1788511.926,0,0,0,44138.99127,0,0,0,21186.71581,0,0,6182989.897,40607.87197,35311.19301,231288.3142,0,0,0,0,0,0,5296.678952,264833.9476,0,0,1204111.682,0,0,0,0,0,0,0,0,0,8827.798253,0,0,2224605.16,346049.6915,0,1080522.506,0,0,15890.03686,0,0,0,0,0,323097.4161,23338933.02,0,0,0,28248.95441,0,0,0,0,0,0,0,0,0,0,443155.4723,0,153603.6896,0,0,8961980.787,0,30014.51406,0,0,21186.71581,0,0,0,0,0,633835.9146,1076991.387,28248.95441,10944704.27,0,120058.0562,63560.14742,0,130651.4142,6499025.074,0,98871.34044,0,1581941.447,0,143010.3317,0,0,54732.34917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218929.3967,76401062.76,1022259.038,0,40607.87197,58263.46847,0,0,1024024.597,584400.2444,2228136.279,0,0,0,0,626773.676,0,278958.4248,19421.15616,0,146541.451,0,0,0,0,0,24717.83511,0,0,0,0,0,0,0,0,0,0,347815.2512,0,63560.14742,2007441.323,0,0,552620.1707,0,828047.4762,0,0,0,0,0,0,0,0,0,0,173024.8458,0,1082288.066,0,0,0,268365.0669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21186.71581,0,0,26483.39476,0,0
sample482,58542.26391,143694.6478,124180.5598,0,0,124180.5598,1513228.822,0,4910454.136,0,0,0,0,0,0,2366526.668,0,24836.11196,0,0,0,0,0,0,0,0,2967915.379,104666.4718,44350.19993,322869.4555,0,0,0,0,0,0,17740.07997,134824.6078,0,0,856845.8627,0,0,0,0,0,0,0,0,0,8870.039986,0,3548.015995,2700040.172,170304.7677,0,3425609.443,0,0,15966.07198,0,0,0,0,0,431083.9433,18813354.81,0,0,0,12418.05598,0,0,0,0,0,0,0,0,0,0,122406.5518,0,150790.6798,0,0,4475822.177,0,17740.07997,0,0,0,0,0,0,0,0,588970.6551,173852.7837,14192.06398,7961747.892,0,131276.5918,232395.0476,0,423987.9113,6892021.069,0,195140.8797,0,2114617.533,0,147242.6638,0,0,115310.5198,0,0,0,0,0,3548.015995,12418.05598,0,0,0,0,3548.015995,0,0,1940764.749,88884896.69,972156.3825,17740.07997,58542.26391,92248.41586,0,0,434631.9593,1101658.966,3702354.69,0,0,0,0,904744.0786,0,191592.8637,12418.05598,0,193366.8717,5322.023992,0,0,0,0,28384.12796,0,0,0,0,0,10644.04798,0,0,0,0,374315.6874,0,62090.2799,301581.3595,0,0,383185.7274,0,2508447.308,7096.031989,0,0,0,0,5322.023992,0,0,0,0,340609.5355,0,2774548.508,51446.23192,12418.05598,0,397377.7914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15966.07198,0,0,39028.17594,0,0,17740.07997,0,0
sample483,483505.664,159272.454,178233.4604,0,0,119454.3405,3712565.059,0,17844203.15,0,0,0,0,0,0,2882072.977,0,18961.00643,0,0,0,0,0,0,0,0,11719798.07,30337.61029,51194.71736,1004933.341,0,0,0,22753.20772,0,0,32233.71093,161168.5547,0,0,1109218.876,7584.402572,0,0,0,0,0,0,0,0,32233.71093,0,0,4141083.804,525219.8781,0,3676539.147,0,0,0,0,0,0,17064.90579,0,451271.953,30110078.21,0,0,0,24649.30836,0,0,0,0,0,0,18961.00643,0,0,0,140311.4476,0,145999.7495,0,0,4275706.95,0,75844.02572,0,0,18961.00643,17064.90579,0,0,0,0,1014413.844,1204023.908,0,24101335.27,0,123246.5418,214259.3727,0,724310.4456,7671623.202,0,161168.5547,0,4465317.014,22753.20772,153584.1521,0,0,41714.21415,0,0,3792.201286,0,0,0,43610.31479,0,0,0,0,11376.60386,0,0,822907.6791,41896239.81,718622.1437,15168.80514,64467.42186,85324.52894,0,0,2091399.009,1228673.217,4317421.164,0,0,9480.503215,0,1296932.84,0,170649.0579,0,0,206674.9701,17064.90579,0,0,0,0,94805.03215,0,5688.301929,0,0,0,15168.80514,0,0,0,0,985972.3344,0,257869.6875,2153970.331,3792.201286,0,752751.9553,0,1350023.658,0,0,0,0,0,24649.30836,0,0,0,15168.80514,339402.0151,0,3953369.841,37922.01286,20857.10707,0,419038.2421,17064.90579,0,0,0,0,0,0,0,0,11376.60386,0,0,0,0,18961.00643,0,0,37922.01286,0,0,51194.71736,0,0
sample484,76935.66442,64787.92793,105280.3829,0,0,182216.0473,3207002.433,0,8900241.6,0,0,0,0,48590.94595,0,1156059.589,0,18221.60473,0,0,0,0,0,0,0,0,7979038.249,0,24295.47297,330013.5079,0,0,0,26320.09572,0,0,0,247003.9752,0,0,4624238.356,0,0,0,0,0,0,0,0,0,14172.35924,0,22270.85023,2194691.059,364432.0946,0,998139.0147,0,0,0,0,0,0,0,0,121477.3649,11752935.05,0,0,0,18221.60473,0,0,0,0,0,0,0,0,0,0,234856.2388,0,109329.6284,0,0,4417726.836,0,36443.20946,0,0,12147.73649,0,0,0,0,0,269274.8255,1854554.437,0,20715939.96,0,14172.35924,147797.4606,0,321915.0169,3107795.918,0,54664.81419,0,20203710.4,0,107305.0056,0,0,12147.73649,0,0,4049.245496,0,0,6073.868244,14172.35924,0,0,0,0,0,0,0,1684486.126,58902349.6,678248.6205,0,50615.5687,30369.34122,0,0,765307.3987,619534.5608,1816086.605,0,0,0,0,955621.937,0,299644.1667,0,0,72886.41892,0,0,0,0,0,72886.41892,8098.490991,0,0,0,0,10123.11374,0,0,0,0,423146.1543,0,54664.81419,1706756.976,0,0,168043.6881,0,485909.4595,0,0,0,0,0,36443.20946,0,0,0,0,230806.9933,0,317865.7714,0,0,0,161969.8198,30369.34122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16196.98198,0,0
