Diet,Bacteria,F,Pvalue,Pvalue_corrected
Resistant starch,Lachnospiraceae-bacterium-DW59,1.8487379683559908,0.1790276257188088,0.32291898844607575
Resistant starch,Lactobacillus,5.17616752224553,0.010869184539729541,0.0368026774766281
Resistant starch,Lactobacillus-intestinalis,3.5077197497347927,0.03979400691904813,0.10520881281337381
Resistant starch,Lactobacillus-murinus,2.1746907031963056,0.13085356120160552,0.2550983566859582
Resistant starch,Lactococcus,0.34525832782746996,0.7930167250994873,0.8013205651528851
Resistant starch,Leuconostoc,1.0000000000000004,0.41823758399590105,0.49521382644913436
Resistant starch,Lysinibacillus,0.7775170217792553,0.523530549880718,0.5806976788906815
Resistant starch,Malacoplasma-muris,0.6203443158918638,0.6119696751123839,0.6489568532785169
Resistant starch,Marvinbryantia,0.6356968258212652,0.6028071428607675,0.6427722573045753
Resistant starch,Megamonas,0.4286135481818971,0.735266288813063,0.7588577205396854
Resistant starch,Monoglobus,0.37464357729541753,0.7724636600708146,0.7846604547035116
Resistant starch,Morganella,2.593756445683668,0.08858074917935858,0.1898341902373332
Resistant starch,Mucispirillum-schaedleri,6.523466797467271,0.004331573785030032,0.019904612869304672
Resistant starch,Muribaculaceae,13.318642040468578,0.0001288196940591011,0.0014624824090239128
Resistant starch,Muribaculum,6.128884017638435,0.005612606023034488,0.023561243317031282
Resistant starch,Muribaculum-intestinale,1.0000000000000004,0.41823758399590105,0.49521382644913436
Resistant starch,NK4A214-group,5.651234232242495,0.007766689157926257,0.029244446411242853
Resistant starch,Negativibacillus,5.985348531261807,0.006179907741331963,0.02537706795908657
Resistant starch,Odoribacter,8.19213324079909,0.001571871587000962,0.009480350509099553
Resistant starch,Oscillibacter,2.0574044578282984,0.14633384451263218,0.27962803951423776
Resistant starch,Oscillospiraceae,0.6474052770720726,0.5958950210955769,0.6417328457628241
Resistant starch,Oscillospirales,6.915158962630869,0.0033754442388162272,0.015948198444992297
Resistant starch,Oxalobacter-formigenes,0.9999999999999998,0.41823758399590105,0.49521382644913436
Resistant starch,Paenarthrobacter,1.034092176241023,0.404034865273429,0.49521382644913436
Resistant starch,Paludicola,3.7687860497118817,0.03205450933178504,0.08965971450774655
Resistant starch,Parabacteroides,17.245602931107637,2.875320611577434e-05,0.0005044880709404044
Resistant starch,Parabacteroides-distasonis,18.229174417977966,2.055618304677506e-05,0.0004408159253363985
Resistant starch,Parabacteroides-goldsteinii,22.95574838535745,4.861051331241101e-06,0.000145312340630865
Resistant starch,Parabacteroides-merdae,3.583771130426042,0.03734386155942053,0.10151218705588962
Resistant starch,Parabacteroides-sp.,15.741005792782342,4.944400689835676e-05,0.0007340533331832965
Resistant starch,Parabacteroides-sp.-CT06,0.9999999999999992,0.41823758399590094,0.49521382644913436
Resistant starch,Parasutterella,7.902082692691465,0.0018583947374878629,0.01036271463582757
Resistant starch,Parasutterella-excrementihominis,0.988593353436799,0.42309891071153094,0.4979151815080821
Resistant starch,Parvibacter,13.803519257130688,0.00010536316322494131,0.0012709431564008546
Resistant starch,Pasteurellaceae-bacterium,1.1691166193753373,0.35237355114132746,0.49521382644913436
Resistant starch,Peptococcaceae,437.0450469106695,1.481994237336787e-15,2.8602488780599985e-13
Resistant starch,Peptococcus,2.7608463106770595,0.07613175981790465,0.17702927282958553
Resistant starch,Peptostreptococcaceae,0.6096632724591636,0.6184101970290534,0.6522031039705317
Resistant starch,Prevotellaceae,9.199400851323551,0.000901295008192242,0.006690382176196258
Resistant starch,Prevotellaceae-UCG-001,14.078025346938432,9.423602011150066e-05,0.0012125034587679752
Resistant starch,Proteus,0.6970327960790924,0.5673292532773002,0.6186132535735533
Resistant starch,RF39,2.463135953831377,0.09987756243324238,0.2050677611661253
Resistant starch,Rikenella,5.630487902946458,0.007879332711837453,0.029244446411242853
Resistant starch,Rikenella-sp.-Marseille-P3215,1.0000000000000002,0.41823758399590105,0.49521382644913436
Resistant starch,Rikenellaceae,11.391663235467297,0.0003020844764164991,0.0026501047249265605
Resistant starch,Rikenellaceae-RC9-gut-group,12.417828579572069,0.00018974382101578086,0.0020344754142247617
Resistant starch,Rikenellaceae-bacterium-DTU002,0.9999999999999992,0.41823758399590094,0.49521382644913436
Resistant starch,Romboutsia,0.9999999999999998,0.41823758399590105,0.49521382644913436
Resistant starch,Roseburia,1.688519804116058,0.20947802802175994,0.36422756223603303
Resistant starch,Ruminiclostridium,0.9999999999999997,0.41823758399590105,0.49521382644913436
Resistant starch,Ruminococcaceae,0.31250363553709554,0.8160824332947365,0.8203328626348133
Resistant starch,Ruminococcus-sp.-N15.MGS-57,7.8057862657378845,0.001966138090507979,0.01036271463582757
Resistant starch,Sphingobium,1.2879468617859422,0.31249526174953385,0.49521382644913436
Resistant starch,Sphingopyxis,0.9999999999999998,0.41823758399590105,0.49521382644913436
Resistant starch,Streptococcus,0.3961317918138342,0.7575559017565856,0.7777036651011756
Resistant starch,Subdoligranulum,0.9999999999999999,0.41823758399590105,0.49521382644913436
Resistant starch,Tannerellaceae,7.4363747794408015,0.0024496381885991884,0.012441583431569562
Resistant starch,Turicibacter,3.3854029885758554,0.044118324000613336,0.11353115376157832
Resistant starch,Tuzzerella,1.4016652482260294,0.2787040163194592,0.4588721124003692
Resistant starch,UBA1819,2.607066909649783,0.08751095108803354,0.18977093887629748
Resistant starch,UCG-005,4.3410125283024525,0.020311737852769206,0.060863482383225156
Resistant starch,UCG-009,1.3950750203516977,0.2805539340064433,0.4588721124003692
Resistant starch,UCG-010,2.8035721494314116,0.07326737683590533,0.17244638694304545
Resistant starch,Vagococcus,1.0,0.41823758399590105,0.49521382644913436
Resistant starch,Veillonella,1.0000000000000004,0.41823758399590105,0.49521382644913436
Resistant starch,[Acetivibrio]-ethanolgignens-group,8.32670025173221,0.0014560554787973966,0.009446161069247465
Resistant starch,[Clostridium]-aldenense,0.9999999999999996,0.41823758399590105,0.49521382644913436
Resistant starch,[Clostridium]-leptum,1.2596549630102634,0.32154695841265524,0.49521382644913436
Resistant starch,[Clostridium]-methylpentosum-group,2.3035389267716773,0.11587954554467973,0.2330218253925089
Resistant starch,[Eubacterium]-brachy-group,1.6898814897561059,0.20919693290906957,0.36422756223603303
Resistant starch,[Eubacterium]-coprostanoligenes-group,5.142344797384993,0.011138188662128113,0.03706328296190906
Resistant starch,[Eubacterium]-fissicatena-group,3.5347488678106505,0.038903311351303746,0.10428248737224477
Resistant starch,[Eubacterium]-hallii-group,1.0000000000000007,0.41823758399590105,0.49521382644913436
Resistant starch,[Eubacterium]-nodatum-group,0.8061550036677121,0.5086961528416883,0.5708044040607317
Resistant starch,[Eubacterium]-ventriosum-group,5.441988450984403,0.008990969380040632,0.032553199345967676
Resistant starch,[Eubacterium]-xylanophilum-group,1.9681733057882946,0.15944543522935486,0.29619162547194383
Resistant starch,[Ruminococcus]-torques-group,4.074977621829623,0.02503673446554194,0.07212074256491932
Resistant starch,gut-metagenome,11.966941728938918,0.00023199547279063352,0.002304059796538937
Resistant starch,metagenome,1.0000000000000007,0.41823758399590105,0.49521382644913436
Resistant starch,mouse-gut-metagenome,2.6862506947696216,0.081433635064731,0.18490225373521274
